MONTH,DAY_OF_WEEK,FL_DATE,MKT_UNIQUE_CARRIER,OP_UNIQUE_CARRIER,OP_CARRIER_FL_NUM,ORIGIN,DEST,CRS_DEP_TIME,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,DIVERTED,DUP,DISTANCE,WEATHER_DELAY,NAS_DELAY,LATE_AIRCRAFT_DELAY,DIV_AIRPORT_LANDINGS,CRS_ELAPSED_TIME
9,3,9/6/23 0:00,UA,UA,1693,ORD,SYR,1355,1644,1640.0,-4.0,0,0,N,607,,,,0,109.0
9,3,9/6/23 0:00,UA,UA,538,ORD,SYR,1800,2048,2231.0,103.0,0,0,N,607,0.0,3.0,100.0,0,108.0
9,3,9/13/23 0:00,AA,MQ,3324,ORD,SYR,1855,2154,2146.0,-8.0,0,0,N,607,,,,0,119.0
9,3,9/13/23 0:00,AA,MQ,4203,ORD,SYR,1321,1609,1624.0,15.0,0,0,N,607,0.0,0.0,15.0,0,108.0
9,3,9/13/23 0:00,B6,B6,2516,JFK,SYR,2155,2315,2351.0,36.0,0,0,N,209,0.0,0.0,0.0,0,80.0
9,3,9/13/23 0:00,DL,9E,4988,JFK,SYR,2300,23,14.0,-9.0,0,0,N,209,,,,0,83.0
9,3,9/13/23 0:00,DL,9E,5325,JFK,SYR,1520,1651,1702.0,11.0,0,0,N,209,,,,0,91.0
9,3,9/13/23 0:00,UA,OO,5474,ORD,SYR,900,1155,1259.0,64.0,0,0,N,607,0.0,0.0,0.0,0,115.0
9,3,9/13/23 0:00,UA,UA,1693,ORD,SYR,1355,1644,1642.0,-2.0,0,0,N,607,,,,0,109.0
9,3,9/13/23 0:00,UA,UA,538,ORD,SYR,1800,2048,2055.0,7.0,0,0,N,607,,,,0,108.0
9,3,9/20/23 0:00,AA,MQ,3324,ORD,SYR,1855,2154,2153.0,-1.0,0,0,N,607,,,,0,119.0
9,3,9/20/23 0:00,AA,MQ,4203,ORD,SYR,1321,1609,1602.0,-7.0,0,0,N,607,,,,0,108.0
9,3,9/20/23 0:00,B6,B6,116,JFK,SYR,1330,1439,1437.0,-2.0,0,0,N,209,,,,0,69.0
9,3,9/20/23 0:00,B6,B6,2516,JFK,SYR,2155,2315,1.0,46.0,0,0,N,209,0.0,0.0,34.0,0,80.0
9,3,9/20/23 0:00,DL,9E,4988,JFK,SYR,2233,2359,19.0,20.0,0,0,N,209,0.0,20.0,0.0,0,86.0
9,3,9/20/23 0:00,DL,9E,5175,JFK,SYR,1520,1651,1641.0,-10.0,0,0,N,209,,,,0,91.0
9,3,9/20/23 0:00,DL,9E,5183,JFK,SYR,1059,1214,1223.0,9.0,0,0,N,209,,,,0,75.0
9,3,9/20/23 0:00,UA,OO,5474,ORD,SYR,900,1155,1142.0,-13.0,0,0,N,607,,,,0,115.0
9,3,9/20/23 0:00,UA,UA,1693,ORD,SYR,1355,1644,1656.0,12.0,0,0,N,607,,,,0,109.0
9,3,9/20/23 0:00,UA,UA,538,ORD,SYR,1809,2057,2113.0,16.0,0,0,N,607,0.0,16.0,0.0,0,108.0
9,3,9/27/23 0:00,AA,MQ,3324,ORD,SYR,1855,2154,2150.0,-4.0,0,0,N,607,,,,0,119.0
9,3,9/27/23 0:00,AA,MQ,4203,ORD,SYR,1321,1609,1601.0,-8.0,0,0,N,607,,,,0,108.0
9,3,9/27/23 0:00,B6,B6,116,JFK,SYR,1330,1439,1509.0,30.0,0,0,N,209,0.0,0.0,20.0,0,69.0
9,3,9/27/23 0:00,B6,B6,2516,JFK,SYR,2155,2315,2303.0,-12.0,0,0,N,209,,,,0,80.0
9,3,9/27/23 0:00,DL,9E,4988,JFK,SYR,2233,2359,2357.0,-2.0,0,0,N,209,,,,0,86.0
9,3,9/27/23 0:00,DL,9E,5175,JFK,SYR,1520,1651,1621.0,-30.0,0,0,N,209,,,,0,91.0
9,3,9/27/23 0:00,DL,9E,5183,JFK,SYR,1059,1214,1158.0,-16.0,0,0,N,209,,,,0,75.0
9,3,9/27/23 0:00,UA,OO,5474,ORD,SYR,900,1155,1202.0,7.0,0,0,N,607,,,,0,115.0
9,3,9/27/23 0:00,UA,UA,1693,ORD,SYR,1355,1644,1713.0,29.0,0,0,N,607,0.0,0.0,29.0,0,109.0
9,3,9/27/23 0:00,UA,UA,538,ORD,SYR,1809,2057,2112.0,15.0,0,0,N,607,0.0,1.0,14.0,0,108.0
9,4,9/7/23 0:00,AA,MQ,3854,ORD,SYR,820,1114,1109.0,-5.0,0,0,N,607,,,,0,114.0
9,4,9/7/23 0:00,AA,MQ,4203,ORD,SYR,1321,1609,1602.0,-7.0,0,0,N,607,,,,0,108.0
9,4,9/7/23 0:00,B6,B6,2516,JFK,SYR,2155,2315,31.0,76.0,0,0,N,209,0.0,67.0,9.0,0,80.0
9,4,9/7/23 0:00,B6,B6,656,MCO,SYR,807,1050,1042.0,-8.0,0,0,N,1053,,,,0,163.0
9,4,9/7/23 0:00,DL,9E,4988,JFK,SYR,2300,23,,,1,0,N,209,,,,0,83.0
9,4,9/7/23 0:00,DL,9E,5325,JFK,SYR,1520,1651,1645.0,-6.0,0,0,N,209,,,,0,91.0
9,4,9/7/23 0:00,UA,OO,5474,ORD,SYR,900,1155,1152.0,-3.0,0,0,N,607,,,,0,115.0
9,4,9/7/23 0:00,UA,UA,1693,ORD,SYR,1355,1644,1635.0,-9.0,0,0,N,607,,,,0,109.0
9,4,9/7/23 0:00,UA,UA,538,ORD,SYR,1800,2048,2047.0,-1.0,0,0,N,607,,,,0,108.0
9,4,9/14/23 0:00,AA,MQ,3324,ORD,SYR,1855,2154,2208.0,14.0,0,0,N,607,,,,0,119.0
9,4,9/14/23 0:00,AA,MQ,3854,ORD,SYR,820,1114,1101.0,-13.0,0,0,N,607,,,,0,114.0
9,4,9/14/23 0:00,AA,MQ,4203,ORD,SYR,1321,1609,1558.0,-11.0,0,0,N,607,,,,0,108.0
9,4,9/14/23 0:00,B6,B6,2516,JFK,SYR,2155,2315,2321.0,6.0,0,0,N,209,,,,0,80.0
9,4,9/14/23 0:00,B6,B6,656,MCO,SYR,807,1050,1040.0,-10.0,0,0,N,1053,,,,0,163.0
9,4,9/14/23 0:00,DL,9E,4988,JFK,SYR,2300,23,6.0,-17.0,0,0,N,209,,,,0,83.0
9,4,9/14/23 0:00,DL,9E,5325,JFK,SYR,1520,1651,1722.0,31.0,0,0,N,209,0.0,0.0,25.0,0,91.0
9,4,9/14/23 0:00,UA,OO,5474,ORD,SYR,900,1155,1204.0,9.0,0,0,N,607,,,,0,115.0
9,4,9/14/23 0:00,UA,UA,1693,ORD,SYR,1355,1644,1710.0,26.0,0,0,N,607,0.0,7.0,0.0,0,109.0
9,4,9/14/23 0:00,UA,UA,538,ORD,SYR,1800,2048,2039.0,-9.0,0,0,N,607,,,,0,108.0
9,4,9/21/23 0:00,AA,MQ,3324,ORD,SYR,1855,2154,2153.0,-1.0,0,0,N,607,,,,0,119.0
9,4,9/21/23 0:00,AA,MQ,3854,ORD,SYR,820,1114,1102.0,-12.0,0,0,N,607,,,,0,114.0
9,4,9/21/23 0:00,AA,MQ,4203,ORD,SYR,1321,1609,1556.0,-13.0,0,0,N,607,,,,0,108.0
9,4,9/21/23 0:00,B6,B6,116,JFK,SYR,1330,1439,1434.0,-5.0,0,0,N,209,,,,0,69.0
9,4,9/21/23 0:00,B6,B6,2516,JFK,SYR,2155,2315,2316.0,1.0,0,0,N,209,,,,0,80.0
9,4,9/21/23 0:00,B6,B6,656,MCO,SYR,807,1050,1042.0,-8.0,0,0,N,1053,,,,0,163.0
9,4,9/21/23 0:00,DL,9E,4988,JFK,SYR,2233,2359,2344.0,-15.0,0,0,N,209,,,,0,86.0
9,4,9/21/23 0:00,DL,9E,5175,JFK,SYR,1520,1651,1628.0,-23.0,0,0,N,209,,,,0,91.0
9,4,9/21/23 0:00,DL,9E,5183,JFK,SYR,1059,1214,1211.0,-3.0,0,0,N,209,,,,0,75.0
9,4,9/21/23 0:00,UA,UA,1693,ORD,SYR,1355,1644,1659.0,15.0,0,0,N,607,0.0,0.0,13.0,0,109.0
9,4,9/21/23 0:00,UA,UA,538,ORD,SYR,1809,2057,2109.0,12.0,0,0,N,607,,,,0,108.0
9,4,9/28/23 0:00,AA,MQ,3324,ORD,SYR,1855,2154,2154.0,0.0,0,0,N,607,,,,0,119.0
9,4,9/28/23 0:00,AA,MQ,3854,ORD,SYR,820,1114,1107.0,-7.0,0,0,N,607,,,,0,114.0
9,4,9/28/23 0:00,AA,MQ,4203,ORD,SYR,1321,1609,1623.0,14.0,0,0,N,607,,,,0,108.0
9,4,9/28/23 0:00,B6,B6,116,JFK,SYR,1330,1439,1431.0,-8.0,0,0,N,209,,,,0,69.0
9,4,9/28/23 0:00,B6,B6,2516,JFK,SYR,2155,2315,2313.0,-2.0,0,0,N,209,,,,0,80.0
9,4,9/28/23 0:00,B6,B6,656,MCO,SYR,807,1050,1035.0,-15.0,0,0,N,1053,,,,0,163.0
9,4,9/28/23 0:00,DL,9E,4988,JFK,SYR,2233,2359,37.0,38.0,0,0,N,209,1.0,11.0,26.0,0,86.0
9,4,9/28/23 0:00,DL,9E,5175,JFK,SYR,1520,1651,1639.0,-12.0,0,0,N,209,,,,0,91.0
9,4,9/28/23 0:00,DL,9E,5183,JFK,SYR,1059,1214,1206.0,-8.0,0,0,N,209,,,,0,75.0
9,4,9/28/23 0:00,UA,UA,1693,ORD,SYR,1355,1644,1636.0,-8.0,0,0,N,607,,,,0,109.0
9,4,9/28/23 0:00,UA,UA,538,ORD,SYR,1809,2057,2049.0,-8.0,0,0,N,607,,,,0,108.0
9,5,9/1/23 0:00,AA,MQ,3324,ORD,SYR,2025,2321,2345.0,24.0,0,0,N,607,0.0,16.0,0.0,0,116.0
9,5,9/1/23 0:00,AA,MQ,3854,ORD,SYR,815,1107,1059.0,-8.0,0,0,N,607,,,,0,112.0
9,5,9/1/23 0:00,AA,MQ,4203,ORD,SYR,1319,1611,1612.0,1.0,0,0,N,607,,,,0,112.0
9,5,9/1/23 0:00,B6,B6,2516,JFK,SYR,2140,2303,2303.0,0.0,0,0,N,209,,,,0,83.0
9,5,9/1/23 0:00,B6,B6,656,MCO,SYR,1646,1932,13.0,281.0,0,0,N,1053,129.0,0.0,152.0,0,166.0
9,5,9/1/23 0:00,DL,9E,5118,JFK,SYR,1429,1603,1536.0,-27.0,0,0,N,209,,,,0,94.0
9,5,9/1/23 0:00,DL,9E,5464,JFK,SYR,2250,25,2354.0,-31.0,0,0,N,209,,,,0,95.0
9,5,9/1/23 0:00,UA,OO,5574,ORD,SYR,711,1004,1008.0,4.0,0,0,N,607,,,,0,113.0
9,5,9/1/23 0:00,UA,UA,2637,ORD,SYR,1400,1651,1642.0,-9.0,0,0,N,607,,,,0,111.0
9,5,9/1/23 0:00,UA,UA,636,ORD,SYR,2105,2359,2347.0,-12.0,0,0,N,607,,,,0,114.0
9,5,9/8/23 0:00,AA,MQ,3324,ORD,SYR,1855,2154,2138.0,-16.0,0,0,N,607,,,,0,119.0
9,5,9/8/23 0:00,AA,MQ,3854,ORD,SYR,820,1114,1147.0,33.0,0,0,N,607,0.0,16.0,0.0,0,114.0
9,5,9/8/23 0:00,AA,MQ,4203,ORD,SYR,1321,1609,1616.0,7.0,0,0,N,607,,,,0,108.0
9,5,9/8/23 0:00,B6,B6,2516,JFK,SYR,2155,2315,237.0,202.0,0,0,N,209,0.0,25.0,168.0,0,80.0
9,5,9/8/23 0:00,B6,B6,656,MCO,SYR,807,1050,1041.0,-9.0,0,0,N,1053,,,,0,163.0
9,5,9/8/23 0:00,DL,9E,4988,JFK,SYR,2300,23,,,1,0,N,209,,,,0,83.0
9,5,9/8/23 0:00,DL,9E,5325,JFK,SYR,1520,1651,1654.0,3.0,0,0,N,209,,,,0,91.0
9,5,9/8/23 0:00,UA,OO,5474,ORD,SYR,845,1138,1144.0,6.0,0,0,N,607,,,,0,113.0
9,5,9/8/23 0:00,UA,UA,1693,ORD,SYR,1355,1644,1643.0,-1.0,0,0,N,607,,,,0,109.0
9,5,9/8/23 0:00,UA,UA,538,ORD,SYR,1800,2048,2115.0,27.0,0,0,N,607,0.0,16.0,0.0,0,108.0
9,5,9/15/23 0:00,AA,MQ,3324,ORD,SYR,1855,2154,2142.0,-12.0,0,0,N,607,,,,0,119.0
9,5,9/15/23 0:00,AA,MQ,3854,ORD,SYR,820,1114,1110.0,-4.0,0,0,N,607,,,,0,114.0
9,5,9/15/23 0:00,AA,MQ,4203,ORD,SYR,1321,1609,1609.0,0.0,0,0,N,607,,,,0,108.0
9,5,9/15/23 0:00,B6,B6,2516,JFK,SYR,2155,2315,2303.0,-12.0,0,0,N,209,,,,0,80.0
9,5,9/15/23 0:00,B6,B6,656,MCO,SYR,807,1050,1032.0,-18.0,0,0,N,1053,,,,0,163.0
9,5,9/15/23 0:00,DL,9E,4988,JFK,SYR,2300,23,32.0,9.0,0,0,N,209,,,,0,83.0
9,5,9/15/23 0:00,DL,9E,5325,JFK,SYR,1520,1651,1625.0,-26.0,0,0,N,209,,,,0,91.0
9,5,9/15/23 0:00,UA,OO,5474,ORD,SYR,900,1155,1158.0,3.0,0,0,N,607,,,,0,115.0
9,5,9/15/23 0:00,UA,UA,1693,ORD,SYR,1355,1644,1643.0,-1.0,0,0,N,607,,,,0,109.0
9,5,9/15/23 0:00,UA,UA,538,ORD,SYR,1800,2048,2050.0,2.0,0,0,N,607,,,,0,108.0
9,5,9/22/23 0:00,AA,MQ,3324,ORD,SYR,1900,2156,2142.0,-14.0,0,0,N,607,,,,0,116.0
9,5,9/22/23 0:00,AA,MQ,3854,ORD,SYR,820,1114,1105.0,-9.0,0,0,N,607,,,,0,114.0
9,5,9/22/23 0:00,AA,MQ,4203,ORD,SYR,1321,1609,1611.0,2.0,0,0,N,607,,,,0,108.0
9,5,9/22/23 0:00,B6,B6,116,JFK,SYR,1330,1439,1434.0,-5.0,0,0,N,209,,,,0,69.0
9,5,9/22/23 0:00,B6,B6,2516,JFK,SYR,2155,2315,54.0,99.0,0,0,N,209,0.0,19.0,80.0,0,80.0
9,5,9/22/23 0:00,B6,B6,656,MCO,SYR,807,1050,1025.0,-25.0,0,0,N,1053,,,,0,163.0
9,5,9/22/23 0:00,DL,9E,4988,JFK,SYR,2233,2359,16.0,17.0,0,0,N,209,0.0,17.0,0.0,0,86.0
9,5,9/22/23 0:00,DL,9E,5175,JFK,SYR,1520,1651,1753.0,62.0,0,0,N,209,0.0,0.0,0.0,0,91.0
9,5,9/22/23 0:00,DL,9E,5183,JFK,SYR,1059,1214,1211.0,-3.0,0,0,N,209,,,,0,75.0
9,5,9/22/23 0:00,UA,OO,5474,ORD,SYR,900,1155,1202.0,7.0,0,0,N,607,,,,0,115.0
9,5,9/22/23 0:00,UA,UA,538,ORD,SYR,1809,2057,2106.0,9.0,0,0,N,607,,,,0,108.0
9,5,9/29/23 0:00,AA,MQ,3324,ORD,SYR,1855,2154,2200.0,6.0,0,0,N,607,,,,0,119.0
9,5,9/29/23 0:00,AA,MQ,3854,ORD,SYR,820,1114,1112.0,-2.0,0,0,N,607,,,,0,114.0
9,5,9/29/23 0:00,AA,MQ,4203,ORD,SYR,1321,1609,1553.0,-16.0,0,0,N,607,,,,0,108.0
9,5,9/29/23 0:00,B6,B6,116,JFK,SYR,1330,1439,1727.0,168.0,0,0,N,209,72.0,3.0,93.0,0,69.0
9,5,9/29/23 0:00,B6,B6,2516,JFK,SYR,2155,2315,,,1,0,N,209,,,,0,80.0
9,5,9/29/23 0:00,B6,B6,656,MCO,SYR,807,1050,1252.0,122.0,0,0,N,1053,0.0,0.0,0.0,0,163.0
9,5,9/29/23 0:00,DL,9E,4988,JFK,SYR,2233,2359,,,1,0,N,209,,,,0,86.0
9,5,9/29/23 0:00,DL,9E,5175,JFK,SYR,1520,1651,1814.0,83.0,0,0,N,209,0.0,37.0,46.0,0,91.0
9,5,9/29/23 0:00,DL,9E,5183,JFK,SYR,1059,1214,,,1,0,N,209,,,,0,75.0
9,5,9/29/23 0:00,UA,OO,5786,ORD,SYR,900,1153,1158.0,5.0,0,0,N,607,,,,0,113.0
9,5,9/29/23 0:00,UA,UA,1693,ORD,SYR,1355,1644,1634.0,-10.0,0,0,N,607,,,,0,109.0
9,5,9/29/23 0:00,UA,UA,2145,ORD,SYR,1820,2108,2104.0,-4.0,0,0,N,607,,,,0,108.0
9,6,9/2/23 0:00,AA,MQ,4203,ORD,SYR,1319,1611,1559.0,-12.0,0,0,N,607,,,,0,112.0
9,6,9/2/23 0:00,AA,OO,3151,ORD,SYR,820,1113,1058.0,-15.0,0,0,N,607,,,,0,113.0
9,6,9/2/23 0:00,B6,B6,2516,JFK,SYR,2140,2303,2324.0,21.0,0,0,N,209,0.0,3.0,11.0,0,83.0
9,6,9/2/23 0:00,B6,B6,656,MCO,SYR,1646,1932,1924.0,-8.0,0,0,N,1053,,,,0,166.0
9,6,9/2/23 0:00,DL,9E,5118,JFK,SYR,1429,1603,1527.0,-36.0,0,0,N,209,,,,0,94.0
9,6,9/2/23 0:00,DL,9E,5464,JFK,SYR,2250,25,31.0,6.0,0,0,N,209,,,,0,95.0
9,6,9/2/23 0:00,UA,OO,5574,ORD,SYR,711,1004,1301.0,177.0,0,0,N,607,0.0,0.0,177.0,0,113.0
9,6,9/2/23 0:00,UA,UA,2637,ORD,SYR,1402,1653,1636.0,-17.0,0,0,N,607,,,,0,111.0
9,6,9/2/23 0:00,UA,UA,636,ORD,SYR,2105,2359,2354.0,-5.0,0,0,N,607,,,,0,114.0
9,6,9/2/23 0:00,WN,WN,544,MCO,SYR,1340,1620,1612.0,-8.0,0,0,N,1053,,,,0,160.0
9,6,9/9/23 0:00,AA,MQ,4203,ORD,SYR,1321,1609,1559.0,-10.0,0,0,N,607,,,,0,108.0
9,6,9/9/23 0:00,B6,B6,2516,JFK,SYR,2200,2320,,,1,0,N,209,,,,0,80.0
9,6,9/9/23 0:00,B6,B6,656,MCO,SYR,807,1050,1051.0,1.0,0,0,N,1053,,,,0,163.0
9,6,9/9/23 0:00,DL,9E,4988,JFK,SYR,2300,23,,,1,0,N,209,,,,0,83.0
9,6,9/9/23 0:00,DL,9E,5325,JFK,SYR,1520,1651,1916.0,145.0,0,0,N,209,0.0,112.0,33.0,0,91.0
9,6,9/9/23 0:00,UA,OO,5474,ORD,SYR,900,1155,1154.0,-1.0,0,0,N,607,,,,0,115.0
9,6,9/9/23 0:00,UA,UA,1693,ORD,SYR,1355,1644,,,1,0,N,607,,,,0,109.0
9,6,9/9/23 0:00,UA,UA,538,ORD,SYR,1800,2048,2321.0,153.0,0,0,N,607,0.0,14.0,137.0,0,108.0
9,6,9/9/23 0:00,WN,WN,2885,MCO,SYR,1225,1505,1455.0,-10.0,0,0,N,1053,,,,0,160.0
9,6,9/16/23 0:00,AA,MQ,3324,ORD,SYR,1855,2154,2149.0,-5.0,0,0,N,607,,,,0,119.0
9,6,9/16/23 0:00,AA,MQ,4203,ORD,SYR,1321,1609,1624.0,15.0,0,0,N,607,0.0,15.0,0.0,0,108.0
9,6,9/16/23 0:00,B6,B6,116,JFK,SYR,1330,1439,1446.0,7.0,0,0,N,209,,,,0,69.0
9,6,9/16/23 0:00,B6,B6,2516,JFK,SYR,2200,2320,2311.0,-9.0,0,0,N,209,,,,0,80.0
9,6,9/16/23 0:00,B6,B6,656,MCO,SYR,807,1050,1050.0,0.0,0,0,N,1053,,,,0,163.0
9,6,9/16/23 0:00,DL,9E,4988,JFK,SYR,2233,2359,2346.0,-13.0,0,0,N,209,,,,0,86.0
9,6,9/16/23 0:00,DL,9E,5175,JFK,SYR,1520,1651,1632.0,-19.0,0,0,N,209,,,,0,91.0
9,6,9/16/23 0:00,DL,9E,5183,JFK,SYR,1059,1214,1217.0,3.0,0,0,N,209,,,,0,75.0
9,6,9/16/23 0:00,UA,OO,5474,ORD,SYR,900,1155,1207.0,12.0,0,0,N,607,,,,0,115.0
9,6,9/16/23 0:00,UA,UA,1693,ORD,SYR,1355,1644,1728.0,44.0,0,0,N,607,0.0,0.0,0.0,0,109.0
9,6,9/16/23 0:00,UA,UA,538,ORD,SYR,1809,2057,2049.0,-8.0,0,0,N,607,,,,0,108.0
9,6,9/16/23 0:00,WN,WN,2885,MCO,SYR,1225,1505,1459.0,-6.0,0,0,N,1053,,,,0,160.0
9,6,9/23/23 0:00,AA,MQ,3324,ORD,SYR,1855,2154,2208.0,14.0,0,0,N,607,,,,0,119.0
9,6,9/23/23 0:00,AA,MQ,4203,ORD,SYR,1321,1609,1610.0,1.0,0,0,N,607,,,,0,108.0
9,6,9/23/23 0:00,B6,B6,116,JFK,SYR,1330,1439,1458.0,19.0,0,0,N,209,0.0,19.0,0.0,0,69.0
9,6,9/23/23 0:00,B6,B6,2516,JFK,SYR,2200,2320,10.0,50.0,0,0,N,209,0.0,15.0,23.0,0,80.0
9,6,9/23/23 0:00,B6,B6,656,MCO,SYR,807,1050,1041.0,-9.0,0,0,N,1053,,,,0,163.0
9,6,9/23/23 0:00,DL,9E,4988,JFK,SYR,2233,2359,138.0,99.0,0,0,N,209,0.0,0.0,99.0,0,86.0
9,6,9/23/23 0:00,DL,9E,5175,JFK,SYR,1520,1651,1738.0,47.0,0,0,N,209,0.0,17.0,4.0,0,91.0
9,6,9/23/23 0:00,DL,9E,5183,JFK,SYR,1059,1214,1211.0,-3.0,0,0,N,209,,,,0,75.0
9,6,9/23/23 0:00,UA,UA,1693,ORD,SYR,1355,1644,1639.0,-5.0,0,0,N,607,,,,0,109.0
9,6,9/23/23 0:00,UA,UA,538,ORD,SYR,1809,2057,2053.0,-4.0,0,0,N,607,,,,0,108.0
9,6,9/23/23 0:00,WN,WN,2885,MCO,SYR,1225,1505,1453.0,-12.0,0,0,N,1053,,,,0,160.0
9,6,9/30/23 0:00,AA,MQ,3324,ORD,SYR,1855,2154,2158.0,4.0,0,0,N,607,,,,0,119.0
9,6,9/30/23 0:00,AA,MQ,4203,ORD,SYR,1321,1609,1604.0,-5.0,0,0,N,607,,,,0,108.0
9,6,9/30/23 0:00,B6,B6,116,JFK,SYR,1330,1439,1454.0,15.0,0,0,N,209,0.0,6.0,3.0,0,69.0
9,6,9/30/23 0:00,B6,B6,2516,JFK,SYR,2200,2320,27.0,67.0,0,0,N,209,0.0,0.0,58.0,0,80.0
9,6,9/30/23 0:00,B6,B6,656,MCO,SYR,807,1050,1132.0,42.0,0,0,N,1053,0.0,42.0,0.0,0,163.0
9,6,9/30/23 0:00,DL,9E,4988,JFK,SYR,2233,2359,2352.0,-7.0,0,0,N,209,,,,0,86.0
9,6,9/30/23 0:00,DL,9E,5175,JFK,SYR,1520,1651,1621.0,-30.0,0,0,N,209,,,,0,91.0
9,6,9/30/23 0:00,DL,9E,5183,JFK,SYR,1059,1214,1153.0,-21.0,0,0,N,209,,,,0,75.0
9,6,9/30/23 0:00,UA,G7,4426,ORD,SYR,900,1153,1216.0,23.0,0,0,N,607,0.0,0.0,0.0,0,113.0
9,6,9/30/23 0:00,UA,UA,1693,ORD,SYR,1355,1644,1641.0,-3.0,0,0,N,607,,,,0,109.0
9,6,9/30/23 0:00,UA,UA,2670,ORD,SYR,1820,2108,2122.0,14.0,0,0,N,607,,,,0,108.0
9,6,9/30/23 0:00,WN,WN,2885,MCO,SYR,1225,1505,1507.0,2.0,0,0,N,1053,,,,0,160.0
9,7,9/3/23 0:00,AA,MQ,3324,ORD,SYR,2025,2321,2308.0,-13.0,0,0,N,607,,,,0,116.0
9,7,9/3/23 0:00,AA,MQ,4203,ORD,SYR,1319,1611,1630.0,19.0,0,0,N,607,0.0,0.0,0.0,0,112.0
9,7,9/3/23 0:00,B6,B6,2516,JFK,SYR,2140,2303,2258.0,-5.0,0,0,N,209,,,,0,83.0
9,7,9/3/23 0:00,B6,B6,656,MCO,SYR,1646,1932,2120.0,108.0,0,0,N,1053,0.0,0.0,0.0,0,166.0
9,7,9/3/23 0:00,DL,9E,5118,JFK,SYR,1429,1603,1537.0,-26.0,0,0,N,209,,,,0,94.0
9,7,9/3/23 0:00,DL,9E,5464,JFK,SYR,2250,25,2400.0,-25.0,0,0,N,209,,,,0,95.0
9,7,9/3/23 0:00,UA,OO,5574,ORD,SYR,711,1004,1009.0,5.0,0,0,N,607,,,,0,113.0
9,7,9/3/23 0:00,UA,UA,2637,ORD,SYR,1400,1651,1658.0,7.0,0,0,N,607,,,,0,111.0
9,7,9/3/23 0:00,UA,UA,636,ORD,SYR,2105,2359,1.0,2.0,0,0,N,607,,,,0,114.0
9,7,9/10/23 0:00,AA,MQ,3854,ORD,SYR,820,1114,1142.0,28.0,0,0,N,607,0.0,13.0,0.0,0,114.0
9,7,9/10/23 0:00,AA,MQ,4203,ORD,SYR,1321,1609,1606.0,-3.0,0,0,N,607,,,,0,108.0
9,7,9/10/23 0:00,B6,B6,2516,JFK,SYR,2155,2315,,,1,0,N,209,,,,0,80.0
9,7,9/10/23 0:00,B6,B6,656,MCO,SYR,807,1050,1032.0,-18.0,0,0,N,1053,,,,0,163.0
9,7,9/10/23 0:00,DL,9E,4988,JFK,SYR,2300,23,,,1,0,N,209,,,,0,83.0
9,7,9/10/23 0:00,DL,9E,5325,JFK,SYR,1520,1651,,,1,0,N,209,,,,0,91.0
9,7,9/10/23 0:00,UA,OO,5474,ORD,SYR,900,1155,1157.0,2.0,0,0,N,607,,,,0,115.0
9,7,9/10/23 0:00,UA,OO,5737,ORD,SYR,1355,1649,1653.0,4.0,0,0,N,607,,,,0,114.0
9,7,9/10/23 0:00,UA,UA,538,ORD,SYR,1800,2048,2129.0,41.0,0,0,N,607,0.0,9.0,0.0,0,108.0
9,7,9/17/23 0:00,AA,MQ,3324,ORD,SYR,1855,2154,2137.0,-17.0,0,0,N,607,,,,0,119.0
9,7,9/17/23 0:00,AA,MQ,3854,ORD,SYR,820,1114,1102.0,-12.0,0,0,N,607,,,,0,114.0
9,7,9/17/23 0:00,AA,MQ,4203,ORD,SYR,1321,1609,1617.0,8.0,0,0,N,607,,,,0,108.0
9,7,9/17/23 0:00,B6,B6,116,JFK,SYR,1330,1439,1427.0,-12.0,0,0,N,209,,,,0,69.0
9,7,9/17/23 0:00,B6,B6,2516,JFK,SYR,2155,2315,2318.0,3.0,0,0,N,209,,,,0,80.0
9,7,9/17/23 0:00,B6,B6,656,MCO,SYR,807,1050,1039.0,-11.0,0,0,N,1053,,,,0,163.0
9,7,9/17/23 0:00,DL,9E,4988,JFK,SYR,2233,2359,21.0,22.0,0,0,N,209,0.0,0.0,3.0,0,86.0
9,7,9/17/23 0:00,DL,9E,5175,JFK,SYR,1520,1651,1710.0,19.0,0,0,N,209,0.0,0.0,0.0,0,91.0
9,7,9/17/23 0:00,DL,9E,5183,JFK,SYR,1059,1214,1211.0,-3.0,0,0,N,209,,,,0,75.0
9,7,9/17/23 0:00,UA,OO,5474,ORD,SYR,900,1155,1147.0,-8.0,0,0,N,607,,,,0,115.0
9,7,9/17/23 0:00,UA,OO,5737,ORD,SYR,1355,1649,1704.0,15.0,0,0,N,607,0.0,0.0,0.0,0,114.0
9,7,9/17/23 0:00,UA,UA,538,ORD,SYR,1809,2057,2052.0,-5.0,0,0,N,607,,,,0,108.0
9,7,9/24/23 0:00,AA,MQ,3324,ORD,SYR,1855,2154,2241.0,47.0,0,0,N,607,0.0,0.0,0.0,0,119.0
9,7,9/24/23 0:00,AA,MQ,3854,ORD,SYR,820,1114,1048.0,-26.0,0,0,N,607,,,,0,114.0
9,7,9/24/23 0:00,AA,MQ,4203,ORD,SYR,1321,1609,1607.0,-2.0,0,0,N,607,,,,0,108.0
9,7,9/24/23 0:00,B6,B6,116,JFK,SYR,1330,1439,1445.0,6.0,0,0,N,209,,,,0,69.0
